id,WKT
4553,"621420.802504504 5304164.01497684 0.0,621426.462884531 5304213.19025764 0.0,"
4554,"621426.462884531 5304213.19025764 0.0,621428.656788466 5304269.27526913 0.0,"
4555,"621428.656788466 5304269.27526913 0.0,621449.807772402 5304362.88478541 0.0,"
4556,"621449.807772402 5304362.88478541 0.0,621453.544184444 5304373.00368502 0.0,"
4557,"621453.544184444 5304373.00368502 0.0,621443.337948576 5304378.17050808 0.0,"
4558,"621443.337948576 5304378.17050808 0.0,621419.261116454 5304397.36667922 0.0,"
4559,"621419.261116454 5304397.36667922 0.0,621350.145651138 5304447.71616843 0.0,"
4560,"621350.145651138 5304447.71616843 0.0,621304.921273199 5304469.21468795 0.0,"
4561,"621304.921273199 5304469.21468795 0.0,621278.024495154 5304478.13397591 0.0,"
4562,"621278.024495154 5304478.13397591 0.0,621257.956772572 5304482.77152316 0.0,"
4563,"621257.956772572 5304482.77152316 0.0,621179.875225694 5304482.91112438 0.0,"
4564,"621179.948477492 5304472.29419811 0.0,621179.875225694 5304482.91112438 0.0,"
4565,"621177.391909946 5304452.98275961 0.0,621179.948477492 5304472.29419811 0.0,"
4566,"621190.905833636 5304449.85294061 0.0,621177.391909946 5304452.98275961 0.0,"
4567,"621201.278943246 5304451.327118 0.0,621190.905833636 5304449.85294061 0.0,"
4568,"621201.278943246 5304451.327118 0.0,621222.860532924 5304450.82399951 0.0,"
4569,"621222.860532924 5304450.82399951 0.0,621224.651092022 5304450.6836944 0.0,"
4570,"621224.651092022 5304450.6836944 0.0,621228.277068087 5304450.40402775 0.0,"
4571,"621228.277068087 5304450.40402775 0.0,621251.116991374 5304448.74884219 0.0,"
4572,"621251.116991374 5304448.74884219 0.0,621255.154164894 5304448.47782807 0.0,"
4573,"621255.154164894 5304448.47782807 0.0,621277.51610473 5304447.50207424 0.0,"
4574,"621277.51610473 5304447.50207424 0.0,621285.213183346 5304449.96535961 0.0,"
4575,"621285.213183346 5304449.96535961 0.0,621301.01529988 5304459.68162518 0.0,"
4576,"621301.01529988 5304459.68162518 0.0,621438.19575585 5304365.89835116 0.0,"
4577,"621438.19575585 5304365.89835116 0.0,621449.807772402 5304362.88478541 0.0,"
4578,"621449.807772402 5304362.88478541 0.0,621453.544184444 5304373.00368502 0.0,"
4579,"621453.544184444 5304373.00368502 0.0,621458.655325974 5304411.99375043 0.0,"
4580,"621458.655325974 5304411.99375043 0.0,621475.945822058 5304493.15806732 0.0,"
4581,"621475.945822058 5304493.15806732 0.0,621489.176513361 5304551.47677748 0.0,"
4582,"621489.176513361 5304551.47677748 0.0,621497.34518856 5304588.38531134 0.0,"
4583,"621497.34518856 5304588.38531134 0.0,621509.360260261 5304657.17469345 0.0,"
4584,"621509.360260261 5304657.17469345 0.0,621519.418041116 5304722.64286097 0.0,"
4585,"621519.418041116 5304722.64286097 0.0,621551.34634385 5304872.91907177 0.0,"
4586,"621551.34634385 5304872.91907177 0.0,621570.165942084 5304910.09651787 0.0,"
4587,"621570.165942084 5304910.09651787 0.0,621619.594684874 5304981.44218498 0.0,"
4588,"621619.594684874 5304981.44218498 0.0,621807.282715977 5305190.66502066 0.0,622008.66332019 5305240.76137449 0.0,"
4589,"622008.66332019 5305240.76137449 0.0,622057.683541531 5305255.70749879 0.0,"
4590,"622057.683541531 5305255.70749879 0.0,622080.726444431 5305264.83420029 0.0,"
4591,"622080.726444431 5305264.83420029 0.0,622137.198886244 5305294.43767936 0.0,"
4592,"622137.198886244 5305294.43767936 0.0,621943.63919894 5305632.48431056 0.0,"
4593,"621943.63919894 5305632.48431056 0.0,621932.942490179 5305629.08942397 0.0,"
4594,"621932.942490179 5305629.08942397 0.0,621740.097242012 5305545.80748422 0.0,"
4595,"621740.097242012 5305545.80748422 0.0,621560.108651582 5305425.63263704 0.0,"
4596,"621560.108651582 5305425.63263704 0.0,621389.829071077 5305402.44629418 0.0,"
4597,"621389.829071077 5305402.44629418 0.0,621178.588286921 5305419.2109922 0.0,621130.998336695 5305698.46206257 0.0,"
4598,"621130.998336695 5305698.46206257 0.0,621133.722639298 5305725.07101029 0.0,"
4599,"621133.722639298 5305725.07101029 0.0,621159.511744583 5305791.42474361 0.0,621221.001370977 5305815.65417804 0.0,"
4600,"621221.001370977 5305815.65417804 0.0,621518.439152649 5305984.64528254 0.0,"
4601,"621518.439152649 5305984.64528254 0.0,621616.764129744 5306050.89476946 0.0,"
4602,"621616.764129744 5306050.89476946 0.0,621623.297464866 5306055.60232263 0.0,"
4603,"621623.297464866 5306055.60232263 0.0,621631.775159189 5306061.71848811 0.0,"
4604,"621631.775159189 5306061.71848811 0.0,621638.253384616 5306065.84671616 0.0,"
4605,"621638.253384616 5306065.84671616 0.0,621663.127222237 5306079.85828807 0.0,"
4606,"621683.667993804 5306091.19901807 0.0,621663.127222237 5306079.85828807 0.0,"
4607,"621695.485105005 5306097.45241545 0.0,621683.667993804 5306091.19901807 0.0,"
4608,"621814.673003048 5306132.30097065 0.0,621695.485105005 5306097.45241545 0.0,"
4609,"621814.673003048 5306132.30097065 0.0,622165.067484816 5305472.69636227 0.0,622260.199072755 5305425.38727819 0.0,"
4610,"622178.218872672 5305324.10377974 0.0,622260.199072755 5305425.38727819 0.0,"
4611,"622137.198886244 5305294.43767936 0.0,622178.218872672 5305324.10377974 0.0,"
4612,"622080.726444431 5305264.83420029 0.0,622137.198886244 5305294.43767936 0.0,"
4613,"622057.683541531 5305255.70749879 0.0,622080.726444431 5305264.83420029 0.0,"
4614,"622008.66332019 5305240.76137449 0.0,622057.683541531 5305255.70749879 0.0,"
4615,"621619.594684874 5304981.44218498 0.0,621807.282715977 5305190.66502066 0.0,622008.66332019 5305240.76137449 0.0,"
4616,"621570.165942084 5304910.09651787 0.0,621619.594684874 5304981.44218498 0.0,"
4617,"621551.34634385 5304872.91907177 0.0,621570.165942084 5304910.09651787 0.0,"
4618,"621519.418041116 5304722.64286097 0.0,621551.34634385 5304872.91907177 0.0,"
4619,"621509.360260261 5304657.17469345 0.0,621519.418041116 5304722.64286097 0.0,"
4620,"621497.34518856 5304588.38531134 0.0,621509.360260261 5304657.17469345 0.0,"
4621,"621489.176513361 5304551.47677748 0.0,621497.34518856 5304588.38531134 0.0,"
4622,"621475.945822058 5304493.15806732 0.0,621489.176513361 5304551.47677748 0.0,"
4623,"621458.655325974 5304411.99375043 0.0,621475.945822058 5304493.15806732 0.0,"
4624,"621458.655325974 5304411.99375043 0.0,621443.337948576 5304378.17050808 0.0,"
4625,"621443.337948576 5304378.17050808 0.0,621438.19575585 5304365.89835116 0.0,"
4626,"621438.19575585 5304365.89835116 0.0,621429.919684235 5304313.07664324 0.0,"
4627,"621429.919684235 5304313.07664324 0.0,621428.656788466 5304269.27526913 0.0,"
4628,"621426.462884531 5304213.19025764 0.0,621428.656788466 5304269.27526913 0.0,"
4629,"621420.802504504 5304164.01497684 0.0,621426.462884531 5304213.19025764 0.0,"
4630,"621414.566747067 5304118.71919777 0.0,621420.802504504 5304164.01497684 0.0,"
4631,"621414.566747067 5304118.71919777 0.0,621411.074550845 5304088.08013013 0.0,"
4632,"621414.566747067 5304118.71919777 0.0,621411.074550845 5304088.08013013 0.0,"
4633,"621414.566747067 5304118.71919777 0.0,621420.802504504 5304164.01497684 0.0,"
4634,"621420.802504504 5304164.01497684 0.0,621426.462884531 5304213.19025764 0.0,"
4635,"621426.462884531 5304213.19025764 0.0,621428.656788466 5304269.27526913 0.0,"
4636,"621428.656788466 5304269.27526913 0.0,621449.807772402 5304362.88478541 0.0,"
4637,"621449.807772402 5304362.88478541 0.0,621453.544184444 5304373.00368502 0.0,"
4638,"621453.544184444 5304373.00368502 0.0,621443.337948576 5304378.17050808 0.0,"
4639,"621443.337948576 5304378.17050808 0.0,621419.261116454 5304397.36667922 0.0,"
4640,"621419.261116454 5304397.36667922 0.0,621350.145651138 5304447.71616843 0.0,"
4641,"621350.145651138 5304447.71616843 0.0,621304.921273199 5304469.21468795 0.0,"
4642,"621304.921273199 5304469.21468795 0.0,621278.024495154 5304478.13397591 0.0,"
4643,"621278.024495154 5304478.13397591 0.0,621257.956772572 5304482.77152316 0.0,"
4644,"621257.956772572 5304482.77152316 0.0,621179.875225694 5304482.91112438 0.0,"
4645,"621179.948477492 5304472.29419811 0.0,621179.875225694 5304482.91112438 0.0,"
4646,"621177.391909946 5304452.98275961 0.0,621179.948477492 5304472.29419811 0.0,"
4647,"621190.905833636 5304449.85294061 0.0,621177.391909946 5304452.98275961 0.0,"
4648,"621201.278943246 5304451.327118 0.0,621190.905833636 5304449.85294061 0.0,"
4649,"621201.278943246 5304451.327118 0.0,621222.860532924 5304450.82399951 0.0,"
4650,"621222.860532924 5304450.82399951 0.0,621224.651092022 5304450.6836944 0.0,"
4651,"621224.651092022 5304450.6836944 0.0,621228.277068087 5304450.40402775 0.0,"
4652,"621228.277068087 5304450.40402775 0.0,621251.116991374 5304448.74884219 0.0,"
4653,"621251.116991374 5304448.74884219 0.0,621255.154164894 5304448.47782807 0.0,"
4654,"621255.154164894 5304448.47782807 0.0,621277.51610473 5304447.50207424 0.0,"
4655,"621277.51610473 5304447.50207424 0.0,621285.213183346 5304449.96535961 0.0,"
4656,"621285.213183346 5304449.96535961 0.0,621301.01529988 5304459.68162518 0.0,"
4657,"621301.01529988 5304459.68162518 0.0,621438.19575585 5304365.89835116 0.0,"
4658,"621438.19575585 5304365.89835116 0.0,621449.807772402 5304362.88478541 0.0,"
4659,"621449.807772402 5304362.88478541 0.0,621453.544184444 5304373.00368502 0.0,"
4660,"621453.544184444 5304373.00368502 0.0,621458.655325974 5304411.99375043 0.0,"
4661,"621458.655325974 5304411.99375043 0.0,621475.945822058 5304493.15806732 0.0,"
4662,"621475.945822058 5304493.15806732 0.0,621489.176513361 5304551.47677748 0.0,"
4663,"621489.176513361 5304551.47677748 0.0,621497.34518856 5304588.38531134 0.0,"
4664,"621497.34518856 5304588.38531134 0.0,621509.360260261 5304657.17469345 0.0,"
4665,"621509.360260261 5304657.17469345 0.0,621519.418041116 5304722.64286097 0.0,"
4666,"621519.418041116 5304722.64286097 0.0,621551.34634385 5304872.91907177 0.0,"
4667,"621551.34634385 5304872.91907177 0.0,621570.165942084 5304910.09651787 0.0,"
4668,"621570.165942084 5304910.09651787 0.0,621619.594684874 5304981.44218498 0.0,"
4669,"621619.594684874 5304981.44218498 0.0,621807.282715977 5305190.66502066 0.0,622008.66332019 5305240.76137449 0.0,"
4670,"622008.66332019 5305240.76137449 0.0,622057.683541531 5305255.70749879 0.0,"
4671,"622057.683541531 5305255.70749879 0.0,622080.726444431 5305264.83420029 0.0,"
4672,"622080.726444431 5305264.83420029 0.0,622137.198886244 5305294.43767936 0.0,"
4673,"622137.198886244 5305294.43767936 0.0,621943.63919894 5305632.48431056 0.0,"
4674,"621943.63919894 5305632.48431056 0.0,621932.942490179 5305629.08942397 0.0,"
4675,"621932.942490179 5305629.08942397 0.0,621740.097242012 5305545.80748422 0.0,"
4676,"621740.097242012 5305545.80748422 0.0,621560.108651582 5305425.63263704 0.0,"
4677,"621560.108651582 5305425.63263704 0.0,621389.829071077 5305402.44629418 0.0,"
4678,"621389.829071077 5305402.44629418 0.0,621178.588286921 5305419.2109922 0.0,621130.998336695 5305698.46206257 0.0,"
4679,"621130.998336695 5305698.46206257 0.0,621133.722639298 5305725.07101029 0.0,"
4680,"621133.722639298 5305725.07101029 0.0,621159.511744583 5305791.42474361 0.0,621221.001370977 5305815.65417804 0.0,"
4681,"621221.001370977 5305815.65417804 0.0,621518.439152649 5305984.64528254 0.0,"
4682,"621518.439152649 5305984.64528254 0.0,621616.764129744 5306050.89476946 0.0,"
4683,"621616.764129744 5306050.89476946 0.0,621623.297464866 5306055.60232263 0.0,"
4684,"621623.297464866 5306055.60232263 0.0,621631.775159189 5306061.71848811 0.0,"
4685,"621631.775159189 5306061.71848811 0.0,621638.253384616 5306065.84671616 0.0,"
4686,"621638.253384616 5306065.84671616 0.0,621663.127222237 5306079.85828807 0.0,"
4687,"621683.667993804 5306091.19901807 0.0,621663.127222237 5306079.85828807 0.0,"
4688,"621695.485105005 5306097.45241545 0.0,621683.667993804 5306091.19901807 0.0,"
4689,"621814.673003048 5306132.30097065 0.0,621695.485105005 5306097.45241545 0.0,"
4690,"621814.673003048 5306132.30097065 0.0,622165.067484816 5305472.69636227 0.0,622260.199072755 5305425.38727819 0.0,"
4691,"622178.218872672 5305324.10377974 0.0,622260.199072755 5305425.38727819 0.0,"
4692,"622137.198886244 5305294.43767936 0.0,622178.218872672 5305324.10377974 0.0,"
4693,"622080.726444431 5305264.83420029 0.0,622137.198886244 5305294.43767936 0.0,"
4694,"622057.683541531 5305255.70749879 0.0,622080.726444431 5305264.83420029 0.0,"
4695,"622008.66332019 5305240.76137449 0.0,622057.683541531 5305255.70749879 0.0,"
4696,"621619.594684874 5304981.44218498 0.0,621807.282715977 5305190.66502066 0.0,622008.66332019 5305240.76137449 0.0,"
4697,"621570.165942084 5304910.09651787 0.0,621619.594684874 5304981.44218498 0.0,"
4698,"621551.34634385 5304872.91907177 0.0,621570.165942084 5304910.09651787 0.0,"
4699,"621519.418041116 5304722.64286097 0.0,621551.34634385 5304872.91907177 0.0,"
4700,"621509.360260261 5304657.17469345 0.0,621519.418041116 5304722.64286097 0.0,"
4701,"621497.34518856 5304588.38531134 0.0,621509.360260261 5304657.17469345 0.0,"
4702,"621489.176513361 5304551.47677748 0.0,621497.34518856 5304588.38531134 0.0,"
4703,"621475.945822058 5304493.15806732 0.0,621489.176513361 5304551.47677748 0.0,"
4704,"621458.655325974 5304411.99375043 0.0,621475.945822058 5304493.15806732 0.0,"
4705,"621458.655325974 5304411.99375043 0.0,621443.337948576 5304378.17050808 0.0,"
4706,"621443.337948576 5304378.17050808 0.0,621438.19575585 5304365.89835116 0.0,"
4707,"621438.19575585 5304365.89835116 0.0,621429.919684235 5304313.07664324 0.0,"
4708,"621429.919684235 5304313.07664324 0.0,621428.656788466 5304269.27526913 0.0,"
4709,"621426.462884531 5304213.19025764 0.0,621428.656788466 5304269.27526913 0.0,"
4710,"621420.802504504 5304164.01497684 0.0,621426.462884531 5304213.19025764 0.0,"
4711,"621414.566747067 5304118.71919777 0.0,621420.802504504 5304164.01497684 0.0,"
4712,"621414.566747067 5304118.71919777 0.0,621411.074550845 5304088.08013013 0.0,"
4713,"621414.566747067 5304118.71919777 0.0,621411.074550845 5304088.08013013 0.0,"
4714,"621414.566747067 5304118.71919777 0.0,621420.802504504 5304164.01497684 0.0,"
4715,"621420.802504504 5304164.01497684 0.0,621426.462884531 5304213.19025764 0.0,"
4716,"621426.462884531 5304213.19025764 0.0,621428.656788466 5304269.27526913 0.0,"
4717,"621428.656788466 5304269.27526913 0.0,621449.807772402 5304362.88478541 0.0,"
4718,"621449.807772402 5304362.88478541 0.0,621453.544184444 5304373.00368502 0.0,"
4719,"621453.544184444 5304373.00368502 0.0,621443.337948576 5304378.17050808 0.0,"
4720,"621443.337948576 5304378.17050808 0.0,621419.261116454 5304397.36667922 0.0,"
4721,"621419.261116454 5304397.36667922 0.0,621350.145651138 5304447.71616843 0.0,"
4722,"621350.145651138 5304447.71616843 0.0,621304.921273199 5304469.21468795 0.0,"
4723,"621304.921273199 5304469.21468795 0.0,621278.024495154 5304478.13397591 0.0,"
4724,"621278.024495154 5304478.13397591 0.0,621257.956772572 5304482.77152316 0.0,"
4725,"621257.956772572 5304482.77152316 0.0,621179.875225694 5304482.91112438 0.0,"
4726,"621179.948477492 5304472.29419811 0.0,621179.875225694 5304482.91112438 0.0,"
4727,"621177.391909946 5304452.98275961 0.0,621179.948477492 5304472.29419811 0.0,"
4728,"621190.905833636 5304449.85294061 0.0,621177.391909946 5304452.98275961 0.0,"
4729,"621201.278943246 5304451.327118 0.0,621190.905833636 5304449.85294061 0.0,"
4730,"621201.278943246 5304451.327118 0.0,621222.860532924 5304450.82399951 0.0,"
4731,"621222.860532924 5304450.82399951 0.0,621224.651092022 5304450.6836944 0.0,"
4732,"621224.651092022 5304450.6836944 0.0,621228.277068087 5304450.40402775 0.0,"
4733,"621228.277068087 5304450.40402775 0.0,621251.116991374 5304448.74884219 0.0,"
4734,"621251.116991374 5304448.74884219 0.0,621255.154164894 5304448.47782807 0.0,"
4735,"621255.154164894 5304448.47782807 0.0,621277.51610473 5304447.50207424 0.0,"
4736,"621277.51610473 5304447.50207424 0.0,621285.213183346 5304449.96535961 0.0,"
4737,"621285.213183346 5304449.96535961 0.0,621301.01529988 5304459.68162518 0.0,"
4738,"621301.01529988 5304459.68162518 0.0,621438.19575585 5304365.89835116 0.0,"
4739,"621438.19575585 5304365.89835116 0.0,621449.807772402 5304362.88478541 0.0,"
4740,"621449.807772402 5304362.88478541 0.0,621453.544184444 5304373.00368502 0.0,"
4741,"621453.544184444 5304373.00368502 0.0,621458.655325974 5304411.99375043 0.0,"
4742,"621458.655325974 5304411.99375043 0.0,621475.945822058 5304493.15806732 0.0,"
4743,"621475.945822058 5304493.15806732 0.0,621489.176513361 5304551.47677748 0.0,"
4744,"621489.176513361 5304551.47677748 0.0,621497.34518856 5304588.38531134 0.0,"
4745,"621497.34518856 5304588.38531134 0.0,621509.360260261 5304657.17469345 0.0,"
4746,"621509.360260261 5304657.17469345 0.0,621519.418041116 5304722.64286097 0.0,"
4747,"621519.418041116 5304722.64286097 0.0,621551.34634385 5304872.91907177 0.0,"
4748,"621551.34634385 5304872.91907177 0.0,621570.165942084 5304910.09651787 0.0,"
4749,"621570.165942084 5304910.09651787 0.0,621619.594684874 5304981.44218498 0.0,"
4750,"621619.594684874 5304981.44218498 0.0,621807.282715977 5305190.66502066 0.0,622008.66332019 5305240.76137449 0.0,"
4751,"622008.66332019 5305240.76137449 0.0,622057.683541531 5305255.70749879 0.0,"
4752,"622057.683541531 5305255.70749879 0.0,622080.726444431 5305264.83420029 0.0,"
4753,"622080.726444431 5305264.83420029 0.0,622137.198886244 5305294.43767936 0.0,"
4754,"622137.198886244 5305294.43767936 0.0,621943.63919894 5305632.48431056 0.0,"
4755,"621943.63919894 5305632.48431056 0.0,621932.942490179 5305629.08942397 0.0,"
4756,"621932.942490179 5305629.08942397 0.0,621740.097242012 5305545.80748422 0.0,"
4757,"621740.097242012 5305545.80748422 0.0,621560.108651582 5305425.63263704 0.0,"
4758,"621560.108651582 5305425.63263704 0.0,621389.829071077 5305402.44629418 0.0,"
4759,"621389.829071077 5305402.44629418 0.0,621178.588286921 5305419.2109922 0.0,621130.998336695 5305698.46206257 0.0,"
4760,"621130.998336695 5305698.46206257 0.0,621133.722639298 5305725.07101029 0.0,"
4761,"621133.722639298 5305725.07101029 0.0,621159.511744583 5305791.42474361 0.0,621221.001370977 5305815.65417804 0.0,"
4762,"621221.001370977 5305815.65417804 0.0,621518.439152649 5305984.64528254 0.0,"
4763,"621518.439152649 5305984.64528254 0.0,621616.764129744 5306050.89476946 0.0,"
4764,"621616.764129744 5306050.89476946 0.0,621623.297464866 5306055.60232263 0.0,"
4765,"621623.297464866 5306055.60232263 0.0,621631.775159189 5306061.71848811 0.0,"
4766,"621631.775159189 5306061.71848811 0.0,621638.253384616 5306065.84671616 0.0,"
4767,"621638.253384616 5306065.84671616 0.0,621663.127222237 5306079.85828807 0.0,"
